,Meta Data,Time Series (60min)
2023-05-09 14:00:00,,"{'1. open': '4.2900', '2. high': '4.3000', '3. low': '4.2600', '4. close': '4.2650', '5. volume': '140333'}"
2023-05-09 13:00:00,,"{'1. open': '4.2400', '2. high': '4.2960', '3. low': '4.2000', '4. close': '4.2900', '5. volume': '225225'}"
2023-05-09 12:00:00,,"{'1. open': '4.2000', '2. high': '4.2450', '3. low': '4.1700', '4. close': '4.2450', '5. volume': '167513'}"
2023-05-09 11:00:00,,"{'1. open': '4.2650', '2. high': '4.2650', '3. low': '4.1750', '4. close': '4.1950', '5. volume': '211322'}"
2023-05-09 10:00:00,,"{'1. open': '4.2200', '2. high': '4.2680', '3. low': '4.1600', '4. close': '4.2600', '5. volume': '329501'}"
2023-05-09 09:00:00,,"{'1. open': '4.2500', '2. high': '4.3200', '3. low': '4.1600', '4. close': '4.2200', '5. volume': '186097'}"
2023-05-09 08:00:00,,"{'1. open': '4.3000', '2. high': '4.3000', '3. low': '4.2500', '4. close': '4.3000', '5. volume': '17038'}"
2023-05-09 07:00:00,,"{'1. open': '4.3000', '2. high': '4.3000', '3. low': '4.3000', '4. close': '4.3000', '5. volume': '172'}"
2023-05-09 06:00:00,,"{'1. open': '4.3000', '2. high': '4.3000', '3. low': '4.3000', '4. close': '4.3000', '5. volume': '200'}"
2023-05-09 04:00:00,,"{'1. open': '4.3000', '2. high': '4.3000', '3. low': '4.3000', '4. close': '4.3000', '5. volume': '100'}"
2023-05-08 19:00:00,,"{'1. open': '4.3490', '2. high': '4.3490', '3. low': '4.3490', '4. close': '4.3490', '5. volume': '230'}"
2023-05-08 17:00:00,,"{'1. open': '4.3500', '2. high': '4.3500', '3. low': '4.3500', '4. close': '4.3500', '5. volume': '200'}"
2023-05-08 16:00:00,,"{'1. open': '4.3200', '2. high': '4.3600', '3. low': '4.3200', '4. close': '4.3400', '5. volume': '265688'}"
2023-05-08 15:00:00,,"{'1. open': '4.3800', '2. high': '4.3800', '3. low': '4.3000', '4. close': '4.3250', '5. volume': '916210'}"
2023-05-08 14:00:00,,"{'1. open': '4.4000', '2. high': '4.4000', '3. low': '4.3550', '4. close': '4.3850', '5. volume': '251503'}"
2023-05-08 13:00:00,,"{'1. open': '4.3950', '2. high': '4.4300', '3. low': '4.3700', '4. close': '4.3950', '5. volume': '290661'}"
2023-05-08 12:00:00,,"{'1. open': '4.4100', '2. high': '4.4100', '3. low': '4.3500', '4. close': '4.3900', '5. volume': '345700'}"
2023-05-08 11:00:00,,"{'1. open': '4.4380', '2. high': '4.4500', '3. low': '4.3950', '4. close': '4.4150', '5. volume': '277124'}"
2023-05-08 10:00:00,,"{'1. open': '4.3800', '2. high': '4.4400', '3. low': '4.3350', '4. close': '4.4400', '5. volume': '453044'}"
2023-05-08 09:00:00,,"{'1. open': '4.4000', '2. high': '4.5400', '3. low': '4.3650', '4. close': '4.3850', '5. volume': '404637'}"
2023-05-08 08:00:00,,"{'1. open': '4.3500', '2. high': '4.4000', '3. low': '4.3400', '4. close': '4.3700', '5. volume': '8990'}"
2023-05-08 07:00:00,,"{'1. open': '4.3500', '2. high': '4.3900', '3. low': '4.3500', '4. close': '4.3900', '5. volume': '2012'}"
2023-05-08 06:00:00,,"{'1. open': '4.3600', '2. high': '4.3600', '3. low': '4.3600', '4. close': '4.3600', '5. volume': '500'}"
2023-05-05 19:00:00,,"{'1. open': '4.2700', '2. high': '4.2700', '3. low': '4.2700', '4. close': '4.2700', '5. volume': '500'}"
2023-05-05 18:00:00,,"{'1. open': '4.2800', '2. high': '4.2800', '3. low': '4.2800', '4. close': '4.2800', '5. volume': '200'}"
2023-05-05 17:00:00,,"{'1. open': '4.2600', '2. high': '4.2600', '3. low': '4.2600', '4. close': '4.2600', '5. volume': '100'}"
2023-05-05 16:00:00,,"{'1. open': '4.2700', '2. high': '4.2900', '3. low': '4.2700', '4. close': '4.2900', '5. volume': '266840'}"
2023-05-05 15:00:00,,"{'1. open': '4.2850', '2. high': '4.2950', '3. low': '4.2400', '4. close': '4.2750', '5. volume': '508517'}"
2023-05-05 14:00:00,,"{'1. open': '4.2700', '2. high': '4.3000', '3. low': '4.2600', '4. close': '4.2900', '5. volume': '191714'}"
2023-05-05 13:00:00,,"{'1. open': '4.2650', '2. high': '4.2800', '3. low': '4.2500', '4. close': '4.2650', '5. volume': '190218'}"
2023-05-05 12:00:00,,"{'1. open': '4.2350', '2. high': '4.2700', '3. low': '4.2300', '4. close': '4.2650', '5. volume': '121294'}"
2023-05-05 11:00:00,,"{'1. open': '4.2300', '2. high': '4.2700', '3. low': '4.2200', '4. close': '4.2400', '5. volume': '146945'}"
2023-05-05 10:00:00,,"{'1. open': '4.3000', '2. high': '4.3200', '3. low': '4.2000', '4. close': '4.2200', '5. volume': '198706'}"
2023-05-05 09:00:00,,"{'1. open': '4.2400', '2. high': '4.3350', '3. low': '4.2100', '4. close': '4.2950', '5. volume': '223129'}"
2023-05-05 08:00:00,,"{'1. open': '4.1800', '2. high': '4.2400', '3. low': '4.1700', '4. close': '4.2400', '5. volume': '4610'}"
2023-05-05 07:00:00,,"{'1. open': '4.1800', '2. high': '4.2100', '3. low': '4.1800', '4. close': '4.2000', '5. volume': '1010'}"
2023-05-05 06:00:00,,"{'1. open': '4.2700', '2. high': '4.3900', '3. low': '4.2700', '4. close': '4.3500', '5. volume': '1825'}"
2023-05-05 04:00:00,,"{'1. open': '4.1000', '2. high': '4.1000', '3. low': '4.1000', '4. close': '4.1000', '5. volume': '1411'}"
2023-05-04 16:00:00,,"{'1. open': '4.1100', '2. high': '4.1200', '3. low': '4.0800', '4. close': '4.1200', '5. volume': '165892'}"
2023-05-04 15:00:00,,"{'1. open': '4.1150', '2. high': '4.1250', '3. low': '4.0800', '4. close': '4.1150', '5. volume': '452701'}"
2023-05-04 14:00:00,,"{'1. open': '4.1150', '2. high': '4.1300', '3. low': '4.0710', '4. close': '4.1150', '5. volume': '171958'}"
2023-05-04 13:00:00,,"{'1. open': '4.0500', '2. high': '4.1200', '3. low': '4.0420', '4. close': '4.1200', '5. volume': '252531'}"
2023-05-04 12:00:00,,"{'1. open': '3.9910', '2. high': '4.0500', '3. low': '3.9700', '4. close': '4.0450', '5. volume': '258087'}"
2023-05-04 11:00:00,,"{'1. open': '3.9900', '2. high': '4.0600', '3. low': '3.9710', '4. close': '3.9980', '5. volume': '231650'}"
2023-05-04 10:00:00,,"{'1. open': '4.1090', '2. high': '4.1100', '3. low': '3.9800', '4. close': '3.9950', '5. volume': '386009'}"
2023-05-04 09:00:00,,"{'1. open': '4.0400', '2. high': '4.1550', '3. low': '4.0300', '4. close': '4.1100', '5. volume': '160451'}"
2023-05-04 08:00:00,,"{'1. open': '4.0500', '2. high': '4.0600', '3. low': '4.0400', '4. close': '4.0400', '5. volume': '4378'}"
2023-05-03 19:00:00,,"{'1. open': '4.0300', '2. high': '4.0300', '3. low': '4.0000', '4. close': '4.0000', '5. volume': '653'}"
2023-05-03 18:00:00,,"{'1. open': '4.0300', '2. high': '4.0300', '3. low': '4.0300', '4. close': '4.0300', '5. volume': '500'}"
2023-05-03 17:00:00,,"{'1. open': '4.0500', '2. high': '4.0500', '3. low': '4.0000', '4. close': '4.0000', '5. volume': '1483'}"
2023-05-03 16:00:00,,"{'1. open': '4.0300', '2. high': '4.0500', '3. low': '4.0300', '4. close': '4.0400', '5. volume': '164463'}"
2023-05-03 15:00:00,,"{'1. open': '4.0600', '2. high': '4.0800', '3. low': '4.0050', '4. close': '4.0400', '5. volume': '740929'}"
2023-05-03 14:00:00,,"{'1. open': '4.0500', '2. high': '4.0800', '3. low': '4.0250', '4. close': '4.0600', '5. volume': '325058'}"
2023-05-03 13:00:00,,"{'1. open': '4.0600', '2. high': '4.0700', '3. low': '4.0350', '4. close': '4.0600', '5. volume': '158935'}"
2023-05-03 12:00:00,,"{'1. open': '4.0250', '2. high': '4.0700', '3. low': '4.0220', '4. close': '4.0680', '5. volume': '185765'}"
2023-05-03 11:00:00,,"{'1. open': '4.0450', '2. high': '4.0600', '3. low': '3.9800', '4. close': '4.0200', '5. volume': '218647'}"
2023-05-03 10:00:00,,"{'1. open': '4.0100', '2. high': '4.1100', '3. low': '3.9700', '4. close': '4.0400', '5. volume': '442720'}"
2023-05-03 09:00:00,,"{'1. open': '3.9300', '2. high': '4.0500', '3. low': '3.9000', '4. close': '4.0200', '5. volume': '290854'}"
2023-05-03 08:00:00,,"{'1. open': '3.9400', '2. high': '3.9700', '3. low': '3.9200', '4. close': '3.9600', '5. volume': '30792'}"
2023-05-03 07:00:00,,"{'1. open': '3.9500', '2. high': '3.9500', '3. low': '3.9300', '4. close': '3.9400', '5. volume': '9842'}"
2023-05-03 05:00:00,,"{'1. open': '3.9000', '2. high': '3.9000', '3. low': '3.9000', '4. close': '3.9000', '5. volume': '486'}"
2023-05-02 19:00:00,,"{'1. open': '4.0400', '2. high': '4.0500', '3. low': '4.0400', '4. close': '4.0500', '5. volume': '1010'}"
2023-05-02 18:00:00,,"{'1. open': '4.0000', '2. high': '4.0000', '3. low': '4.0000', '4. close': '4.0000', '5. volume': '2750'}"
2023-05-02 17:00:00,,"{'1. open': '4.0300', '2. high': '4.0300', '3. low': '4.0300', '4. close': '4.0300', '5. volume': '200'}"
2023-05-02 16:00:00,,"{'1. open': '4.0200', '2. high': '4.0300', '3. low': '4.0200', '4. close': '4.0300', '5. volume': '309655'}"
2023-05-02 15:00:00,,"{'1. open': '4.0250', '2. high': '4.0600', '3. low': '4.0100', '4. close': '4.0200', '5. volume': '705443'}"
2023-05-02 14:00:00,,"{'1. open': '4.0250', '2. high': '4.0400', '3. low': '3.9900', '4. close': '4.0250', '5. volume': '291653'}"
2023-05-02 13:00:00,,"{'1. open': '4.0000', '2. high': '4.0500', '3. low': '4.0000', '4. close': '4.0200', '5. volume': '287948'}"
2023-05-02 12:00:00,,"{'1. open': '4.0200', '2. high': '4.0290', '3. low': '3.9500', '4. close': '3.9900', '5. volume': '537876'}"
2023-05-02 11:00:00,,"{'1. open': '4.0100', '2. high': '4.0400', '3. low': '3.9800', '4. close': '4.0170', '5. volume': '627860'}"
2023-05-02 10:00:00,,"{'1. open': '4.1050', '2. high': '4.1400', '3. low': '4.0000', '4. close': '4.0100', '5. volume': '740788'}"
2023-05-02 09:00:00,,"{'1. open': '4.2700', '2. high': '4.2700', '3. low': '4.0800', '4. close': '4.1000', '5. volume': '289750'}"
2023-05-02 08:00:00,,"{'1. open': '4.2700', '2. high': '4.2700', '3. low': '4.2700', '4. close': '4.2700', '5. volume': '1940'}"
2023-05-02 07:00:00,,"{'1. open': '4.3000', '2. high': '4.3000', '3. low': '4.2900', '4. close': '4.3000', '5. volume': '589'}"
2023-05-02 06:00:00,,"{'1. open': '4.3200', '2. high': '4.3200', '3. low': '4.3200', '4. close': '4.3200', '5. volume': '2629'}"
2023-05-02 05:00:00,,"{'1. open': '4.3200', '2. high': '4.3200', '3. low': '4.3200', '4. close': '4.3200', '5. volume': '1304'}"
2023-05-02 04:00:00,,"{'1. open': '4.3200', '2. high': '4.3200', '3. low': '4.3200', '4. close': '4.3200', '5. volume': '2360'}"
2023-05-01 19:00:00,,"{'1. open': '4.3000', '2. high': '4.3000', '3. low': '4.2800', '4. close': '4.2800', '5. volume': '660'}"
2023-05-01 18:00:00,,"{'1. open': '4.3200', '2. high': '4.3500', '3. low': '4.3200', '4. close': '4.3500', '5. volume': '401'}"
2023-05-01 17:00:00,,"{'1. open': '4.3500', '2. high': '4.3500', '3. low': '4.3500', '4. close': '4.3500', '5. volume': '201'}"
2023-05-01 16:00:00,,"{'1. open': '4.3200', '2. high': '4.3200', '3. low': '4.3200', '4. close': '4.3200', '5. volume': '151772'}"
2023-05-01 15:00:00,,"{'1. open': '4.3000', '2. high': '4.3300', '3. low': '4.2700', '4. close': '4.3200', '5. volume': '322535'}"
2023-05-01 14:00:00,,"{'1. open': '4.2900', '2. high': '4.3200', '3. low': '4.2600', '4. close': '4.3000', '5. volume': '189351'}"
2023-05-01 13:00:00,,"{'1. open': '4.2950', '2. high': '4.3100', '3. low': '4.2450', '4. close': '4.2850', '5. volume': '187091'}"
2023-05-01 12:00:00,,"{'1. open': '4.2850', '2. high': '4.3250', '3. low': '4.2800', '4. close': '4.2950', '5. volume': '108713'}"
2023-05-01 11:00:00,,"{'1. open': '4.3350', '2. high': '4.3350', '3. low': '4.2500', '4. close': '4.2850', '5. volume': '220009'}"
2023-05-01 10:00:00,,"{'1. open': '4.4000', '2. high': '4.4450', '3. low': '4.3300', '4. close': '4.3350', '5. volume': '270254'}"
2023-05-01 09:00:00,,"{'1. open': '4.3000', '2. high': '4.4450', '3. low': '4.2400', '4. close': '4.4070', '5. volume': '187507'}"
2023-05-01 08:00:00,,"{'1. open': '4.3500', '2. high': '4.3500', '3. low': '4.3100', '4. close': '4.3100', '5. volume': '7422'}"
2023-05-01 07:00:00,,"{'1. open': '4.3400', '2. high': '4.3600', '3. low': '4.3400', '4. close': '4.3500', '5. volume': '6820'}"
